iter	Passed	Remaining
1664	22973	115004
1665	22986	114988
1666	22999	114971
1667	23013	114958
1668	23025	114935
1669	23040	114925
1670	23054	114912
1671	23067	114895
1672	23081	114881
1673	23091	114852
1674	23106	114841
1675	23120	114830
1676	23134	114816
1677	23149	114808
1678	23164	114799
1679	23175	114775
1680	23187	114749
1681	23202	114741
1682	23216	114729
1683	23229	114712
1684	23245	114712
1685	23260	114704
1686	23272	114681
1687	23286	114664
1688	23299	114649
1689	23313	114633
1690	23324	114610
1691	23336	114586
1692	23351	114576
1693	23364	114559
1694	23377	114544
1695	23388	114514
1696	23402	114501
1697	23415	114484
1698	23428	114469
1699	23442	114456
1700	23453	114429
1701	23466	114410
1702	23482	114404
1703	23495	114387
1704	23510	114381
1705	23523	114365
1706	23535	114339
1707	23549	114330
1708	23563	114316
1709	23577	114301
1710	23587	114268
1711	23599	114250
1712	23613	114235
1713	23626	114219
1714	23640	114205
1715	23651	114177
1716	23665	114166
1717	23679	114154
1718	23693	114138
1719	23707	114128
1720	23718	114101
1721	23731	114081
1722	23744	114064
1723	23757	114049
1724	23771	114032
1725	23782	114006
1726	23796	113992
1727	23809	113978
1728	23822	113958
1729	23832	113929
1730	23846	113916
1731	23861	113904
1732	23874	113891
1733	23888	113876
1734	23898	113845
1735	23912	113830
1736	23926	113819
1737	23940	113806
1738	23953	113790
1739	23968	113780
1740	23979	113755
1741	23992	113736
1742	24006	113724
1743	24019	113708
1744	24031	113684
1745	24044	113668
1746	24058	113653
1747	24072	113640
1748	24085	113622
1749	24096	113595
1750	24110	113584
1751	24125	113577
1752	24138	113560
1753	24152	113545
1754	24166	113532
1755	24177	113509
1756	24190	113490
1757	24205	113483
1758	24220	113471
1759	24233	113457
1760	24244	113430
1761	24258	113415
1762	24271	113401
1763	24285	113386
1764	24297	113363
1765	24309	113341
1766	24323	113331
1767	24335	113311
1768	24349	113294
1769	24359	113264
1770	24373	113251
1771	24387	113237
1772	24400	113222
1773	24413	113204
1774	24424	113177
1775	24439	113171
1776	24452	113154
1777	24468	113149
1778	24482	113135
1779	24494	113116
1780	24507	113096
1781	24521	113084
1782	24533	113062
1783	24548	113055
1784	24561	113038
1785	24573	113014
1786	24586	112999
1787	24599	112983
1788	24613	112971
1789	24624	112942
1790	24637	112927
1791	24651	112911
1792	24665	112897
1793	24676	112872
1794	24687	112848
1795	24702	112837
1796	24715	112822
1797	24730	112811
1798	24743	112797
1799	24754	112770
1800	24770	112766
1801	24783	112751
1802	24797	112736
1803	24810	112718
1804	24822	112696
1805	24835	112682
1806	24849	112668
1807	24861	112647
1808	24873	112623
1809	24886	112605
1810	24899	112592
1811	24912	112574
1812	24926	112561
1813	24937	112534
1814	24951	112521
1815	24966	112513
1816	24979	112495
1817	24993	112483
1818	25004	112456
1819	25016	112436
1820	25029	112420
1821	25043	112406
1822	25057	112396
1823	25069	112373
1824	25083	112360
1825	25095	112340
1826	25110	112329
1827	25124	112319
1828	25139	112308
1829	25150	112285
1830	25164	112273
1831	25179	112265
1832	25194	112253
1833	25206	112234
1834	25218	112211
1835	25233	112201
1836	25246	112188
1837	25260	112174
1838	25274	112161
1839	25287	112142
1840	25298	112118
1841	25312	112105
1842	25325	112088
1843	25339	112076
1844	25353	112062
1845	25365	112042
1846	25379	112028
1847	25393	112016
1848	25405	111996
1849	25416	111968
1850	25431	111960
1851	25444	111943
1852	25459	111934
1853	25473	111923
1854	25486	111907
1855	25497	111881
1856	25512	111870
1857	25526	111860
1858	25540	111849
1859	25554	111837
1860	25568	111821
1861	25579	111796
1862	25591	111776
1863	25605	111763
1864	25619	111751
1865	25631	111727
1866	25644	111713
1867	25658	111700
1868	25671	111682
1869	25686	111675
1870	25699	111659
1871	25711	111638
1872	25724	111618
1873	25737	111604
1874	25751	111588
1875	25761	111559
1876	25775	111546
1877	25788	111531
1878	25802	111516
1879	25812	111487
1880	25826	111474
1881	25840	111464
1882	25854	111451
1883	25868	111437
1884	25882	111424
1885	25893	111400
1886	25907	111388
1887	25920	111371
1888	25935	111360
1889	25948	111344
1890	25960	111322
1891	25974	111309
1892	25990	111307
1893	26006	111301
1894	26019	111288
1895	26033	111275
1896	26047	111260
1897	26059	111239
1898	26072	111224
1899	26086	111210
1900	26100	111198
1901	26117	111196
1902	26130	111179
1903	26140	111152
1904	26156	111146
1905	26170	111136
1906	26184	111123
1907	26197	111107
1908	26210	111090
1909	26223	111071
1910	26236	111057
1911	26250	111044
1912	26264	111028
1913	26278	111018
1914	26294	111013
1915	26305	110988
1916	26319	110975
1917	26333	110962
1918	26347	110950
1919	26360	110933
1920	26371	110908
1921	26385	110897
1922	26399	110883
1923	26413	110869
1924	26426	110852
1925	26437	110827
1926	26451	110815
1927	26465	110804
1928	26479	110790
1929	26491	110771
1930	26503	110750
1931	26517	110738
1932	26530	110719
1933	26544	110706
1934	26556	110685
1935	26570	110673
1936	26583	110658
1937	26596	110639
1938	26611	110630
1939	26623	110611
1940	26634	110586
1941	26648	110575
1942	26662	110562
1943	26677	110553
1944	26690	110535
1945	26700	110507
1946	26714	110494
1947	26728	110480
1948	26741	110465
1949	26753	110443
1950	26765	110422
1951	26780	110412
1952	26793	110398
1953	26808	110389
1954	26820	110368
1955	26832	110349
1956	26846	110335
1957	26859	110317
1958	26872	110303
1959	26884	110281
1960	26897	110265
1961	26910	110246
1962	26922	110228
1963	26935	110211
1964	26947	110189
1965	26961	110175
1966	26974	110161
1967	26988	110147
1968	26999	110121
1969	27012	110106
1970	27026	110093
1971	27043	110095
1972	27057	110080
1973	27071	110070
1974	27086	110059
1975	27098	110037
1976	27111	110022
1977	27124	110005
1978	27138	109995
1979	27152	109982
1980	27166	109968
1981	27178	109947
1982	27191	109932
1983	27204	109914
1984	27215	109891
1985	27228	109872
1986	27242	109863
1987	27257	109853
1988	27272	109842
1989	27285	109825
1990	27295	109799
1991	27310	109791
1992	27324	109778
1993	27338	109766
1994	27352	109753
1995	27369	109753
1996	27400	109808
1997	27418	109811
1998	27441	109835
1999	27459	109839
2000	27492	109901
2001	27518	109937
2002	27540	109953
2003	27559	109963
2004	27576	109961
2005	27593	109961
2006	27609	109956
2007	27624	109947
2008	27638	109935
2009	27652	109923
2010	27666	109908
2011	27678	109890
2012	27691	109869
2013	27704	109855
2014	27726	109873
2015	27741	109865
2016	27755	109853
2017	27768	109835
2018	27780	109815
2019	27795	109807
2020	27809	109792
2021	27822	109775
2022	27835	109760
2023	27849	109746
2024	27862	109731
2025	27873	109707
2026	27888	109694
2027	27901	109679
2028	27915	109666
2029	27929	109654
2030	27942	109638
2031	27954	109618
2032	27968	109604
2033	27980	109584
2034	27995	109572
2035	28006	109550
2036	28020	109535
2037	28034	109522
2038	28047	109507
2039	28062	109498
2040	28073	109474
2041	28086	109456
2042	28100	109443
2043	28113	109429
2044	28127	109416
2045	28137	109388
2046	28151	109373
2047	28165	109361
2048	28179	109349
2049	28194	109340
2050	28207	109324
2051	28219	109303
2052	28233	109289
2053	28246	109273
2054	28260	109259
2055	28274	109248
2056	28286	109225
2057	28299	109211
2058	28313	109196
2059	28326	109180
2060	28339	109162
2061	28350	109141
2062	28364	109126
2063	28377	109111
2064	28391	109099
2065	28402	109072
2066	28414	109054
2067	28430	109048
2068	28443	109031
2069	28457	109019
2070	28471	109004
2071	28481	108978
2072	28496	108967
2073	28510	108954
2074	28523	108940
2075	28535	108919
2076	28547	108898
2077	28560	108882
2078	28573	108863
2079	28587	108851
2080	28599	108832
2081	28612	108815
2082	28624	108796
2083	28637	108777
2084	28648	108755
2085	28663	108745
2086	28676	108730
2087	28690	108716
2088	28703	108700
2089	28714	108673
2090	28727	108660
2091	28741	108647
2092	28754	108631
2093	28768	108615
2094	28778	108590
2095	28791	108573
2096	28806	108564
2097	28820	108551
2098	28833	108534
2099	28845	108513
2100	28858	108499
2101	28871	108479
2102	28885	108467
2103	28895	108440
2104	28908	108424
2105	28922	108411
2106	28936	108397
2107	28947	108375
2108	28960	108356
2109	28973	108343
2110	28987	108328
2111	29001	108315
2112	29014	108299
2113	29025	108274
2114	29038	108261
2115	29053	108249
2116	29067	108236
2117	29079	108216
2118	29090	108194
2119	29105	108186
2120	29118	108169
2121	29131	108152
2122	29142	108128
2123	29156	108116
2124	29170	108100
2125	29183	108086
2126	29196	108069
2127	29207	108045
2128	29221	108033
2129	29234	108017
2130	29248	108002
2131	29258	107975
2132	29273	107967
2133	29287	107956
2134	29302	107947
2135	29317	107935
2136	29330	107920
2137	29344	107906
2138	29354	107881
2139	29367	107863
2140	29381	107851
2141	29395	107839
2142	29407	107816
2143	29421	107804
2144	29435	107791
2145	29448	107777
2146	29461	107761
2147	29472	107735
2148	29485	107721
2149	29500	107710
2150	29513	107693
2151	29526	107676
2152	29538	107658
2153	29551	107643
2154	29565	107629
2155	29579	107617
2156	29592	107600
2157	29604	107579
2158	29617	107565
2159	29630	107547
2160	29644	107533
2161	29658	107521
2162	29669	107497
2163	29682	107481
2164	29694	107464
2165	29708	107450
2166	29719	107424
2167	29733	107412
2168	29746	107396
2169	29758	107378
2170	29769	107354
2171	29782	107339
2172	29796	107325
2173	29809	107310
2174	29821	107287
2175	29833	107267
2176	29846	107254
2177	29860	107239
2178	29874	107226
2179	29885	107204
2180	29898	107187
2181	29912	107176
2182	29926	107162
2183	29940	107148
2184	29951	107125
2185	29963	107107
2186	29976	107090
2187	29989	107075
2188	30004	107063
2189	30014	107038
2190	30028	107025
2191	30042	107013
2192	30055	106996
2193	30066	106971
2194	30078	106955
2195	30093	106944
2196	30106	106929
2197	30121	106918
2198	30136	106910
2199	30147	106885
2200	30160	106871
2201	30174	106857
2202	30187	106842
2203	30202	106831
2204	30213	106809
2205	30226	106793
2206	30239	106775
2207	30252	106759
2208	30264	106739
2209	30276	106721
2210	30290	106708
2211	30303	106691
2212	30316	106675
2213	30327	106653
2214	30340	106637
2215	30354	106623
2216	30368	106611
2217	30381	106595
2218	30392	106570
2219	30408	106565
2220	30421	106551
2221	30435	106538
2222	30450	106528
2223	30462	106510
2224	30475	106493
2225	30491	106488
2226	30509	106487
2227	30523	106476
2228	30537	106463
2229	30550	106445
2230	30562	106429
2231	30574	106409
2232	30589	106399
2233	30603	106387
2234	30616	106369
2235	30630	106356
2236	30641	106334
2237	30654	106317
2238	30668	106305
2239	30682	106292
2240	30696	106280
2241	30709	106262
2242	30719	106238
2243	30733	106226
2244	30747	106211
2245	30760	106194
2246	30772	106176
2247	30785	106159
2248	30798	106143
2249	30813	106135
2250	30832	106141
2251	30845	106124
2252	30857	106103
2253	30869	106086
2254	30884	106073
2255	30897	106058
2256	30911	106046
2257	30925	106032
2258	30935	106008
2259	30948	105992
2260	30962	105979
2261	30977	105971
2262	30992	105961
2263	31005	105944
2264	31016	105922
2265	31030	105909
2266	31044	105897
2267	31060	105889
2268	31072	105872
2269	31085	105855
2270	31100	105844
2271	31112	105827
2272	31125	105810
2273	31140	105800
2274	31152	105780
2275	31166	105768
2276	31180	105755
2277	31193	105740
2278	31207	105727
2279	31217	105702
2280	31231	105687
2281	31244	105673
2282	31259	105662
2283	31272	105647
2284	31282	105621
2285	31299	105618
2286	31311	105600
2287	31327	105593
2288	31341	105579
2289	31355	105566
2290	31366	105544
2291	31379	105529
2292	31393	105517
2293	31405	105497
2294	31418	105481
2295	31430	105462
2296	31446	105454
2297	31459	105438
2298	31473	105426
2299	31487	105414
2300	31497	105390
2301	31514	105386
2302	31530	105379
2303	31542	105362
2304	31557	105351
2305	31571	105338
2306	31586	105329
2307	31599	105314
2308	31611	105293
2309	31624	105276
2310	31637	105261
2311	31651	105249
2312	31662	105227
2313	31675	105211
2314	31689	105199
2315	31703	105183
2316	31715	105165
2317	31727	105145
2318	31740	105129
2319	31755	105122
2320	31768	105105
2321	31780	105085
2322	31791	105063
2323	31804	105048
2324	31818	105034
2325	31831	105020
2326	31845	105007
2327	31856	104985
2328	31870	104971
2329	31883	104954
2330	31896	104938
2331	31907	104916
2332	31920	104902
2333	31934	104887
2334	31947	104873
2335	31960	104856
2336	31972	104836
2337	31988	104832
2338	32001	104816
2339	32015	104803
2340	32029	104790
2341	32042	104773
2342	32053	104752
2343	32068	104743
2344	32082	104729
2345	32096	104717
2346	32108	104696
2347	32120	104677
2348	32133	104663
2349	32147	104651
2350	32162	104639
2351	32172	104614
2352	32186	104601
2353	32200	104588
2354	32215	104579
2355	32228	104564
2356	32243	104555
2357	32256	104539
2358	32267	104516
2359	32280	104501
2360	32293	104486
2361	32305	104467
2362	32317	104448
2363	32333	104439
2364	32345	104423
2365	32359	104407
2366	32372	104394
2367	32384	104375
2368	32398	104362
2369	32411	104346
2370	32423	104328
2371	32434	104306
2372	32449	104296
2373	32463	104281
2374	32477	104269
2375	32490	104254
2376	32502	104234
2377	32513	104213
2378	32528	104202
2379	32542	104190
2380	32556	104177
2381	32568	104160
2382	32581	104142
2383	32593	104125
2384	32607	104110
2385	32620	104096
2386	32632	104075
2387	32645	104061
2388	32659	104047
2389	32672	104031
2390	32687	104021
2391	32697	103998
2392	32711	103986
2393	32725	103971
2394	32738	103955
2395	32748	103930
2396	32761	103916
2397	32774	103901
2398	32788	103885
2399	32800	103869
2400	32812	103848
2401	32824	103830
2402	32839	103820
2403	32853	103807
2404	32863	103783
2405	32877	103768
2406	32890	103753
2407	32902	103735
2408	32916	103722
2409	32927	103701
2410	32941	103688
2411	32954	103673
2412	32969	103662
2413	32979	103637
2414	32994	103627
2415	33007	103613
2416	33021	103600
2417	33035	103586
2418	33049	103574
2419	33060	103553
2420	33073	103537
2421	33086	103520
2422	33098	103503
2423	33110	103484
2424	33123	103467
2425	33137	103456
2426	33152	103446
2427	33165	103430
2428	33177	103411
2429	33191	103399
2430	33204	103384
2431	33217	103369
2432	33232	103358
2433	33242	103332
2434	33256	103321
2435	33270	103308
2436	33284	103294
2437	33298	103282
2438	33312	103269
2439	33324	103251
2440	33336	103231
2441	33350	103219
2442	33364	103206
2443	33376	103188
2444	33387	103166
2445	33401	103154
2446	33414	103138
2447	33428	103124
2448	33440	103107
2449	33453	103091
2450	33467	103078
2451	33480	103062
2452	33493	103046
2453	33503	103022
2454	33517	103010
2455	33531	102996
2456	33544	102981
2457	33558	102968
2458	33569	102946
2459	33581	102927
2460	33595	102916
2461	33609	102903
2462	33624	102893
2463	33634	102868
2464	33648	102855
2465	33662	102842
2466	33676	102829
2467	33687	102811
2468	33700	102792
2469	33713	102777
2470	33727	102764
2471	33741	102752
2472	33751	102727
2473	33763	102710
2474	33777	102696
2475	33790	102682
2476	33804	102667
2477	33818	102656
2478	33829	102635
2479	33846	102629
2480	33859	102615
2481	33872	102599
2482	33886	102587
2483	33899	102571
2484	33911	102553
2485	33924	102537
2486	33938	102525
2487	33952	102512
2488	33963	102489
2489	33977	102477
2490	33991	102464
2491	34004	102449
2492	34017	102434
2493	34027	102411
2494	34041	102396
2495	34056	102387
2496	34071	102377
2497	34085	102367
2498	34099	102353
2499	34111	102333
2500	34123	102316
2501	34137	102304
2502	34152	102292
2503	34165	102278
2504	34176	102256
2505	34190	102243
2506	34202	102225
2507	34216	102212
2508	34232	102205
2509	34243	102184
2510	34256	102170
2511	34270	102157
2512	34284	102142
2513	34297	102127
2514	34307	102105
2515	34322	102094
2516	34335	102077
2517	34350	102069
2518	34364	102056
2519	34377	102042
2520	34389	102022
2521	34402	102008
2522	34416	101994
2523	34429	101979
2524	34440	101958
2525	34454	101944
2526	34466	101926
2527	34479	101911
2528	34490	101890
2529	34504	101875
2530	34518	101863
2531	34532	101851
2532	34546	101838
2533	34556	101814
2534	34570	101800
2535	34584	101789
2536	34596	101772
2537	34611	101763
2538	34628	101756
2539	34637	101731
2540	34652	101720
2541	34665	101706
2542	34679	101693
2543	34693	101680
2544	34704	101659
2545	34716	101640
2546	34729	101626
2547	34743	101611
2548	34753	101588
2549	34767	101576
2550	34780	101559
2551	34793	101545
2552	34807	101531
2553	34818	101510
2554	34831	101496
2555	34846	101485
2556	34859	101470
2557	34869	101447
2558	34883	101434
2559	34896	101419
2560	34911	101406
2561	34924	101393
2562	34934	101369
2563	34949	101358
2564	34963	101345
2565	34976	101331
2566	34989	101315
2567	35001	101298
2568	35014	101280
2569	35026	101264
2570	35040	101250
2571	35051	101229
2572	35064	101214
2573	35080	101206
2574	35093	101191
2575	35105	101174
2576	35117	101156
2577	35131	101141
2578	35145	101129
2579	35159	101117
2580	35172	101102
2581	35182	101079
2582	35197	101067
2583	35211	101057
2584	35225	101043
2585	35238	101029
2586	35251	101013
2587	35262	100991
2588	35275	100975
2589	35289	100962
2590	35301	100945
2591	35315	100931
2592	35328	100916
2593	35343	100907
2594	35359	100899
2595	35373	100886
2596	35385	100870
2597	35396	100849
2598	35410	100834
2599	35423	100822
2600	35437	100808
2601	35448	100785
2602	35461	100770
2603	35475	100759
2604	35488	100744
2605	35502	100730
2606	35514	100711
2607	35527	100696
2608	35541	100683
2609	35553	100665
2610	35564	100646
2611	35577	100630
2612	35590	100614
2613	35617	100639
2614	35640	100651
2615	35661	100659
2616	35687	100681
2617	35709	100690
2618	35734	100709
2619	35755	100717
2620	35771	100707
2621	35784	100693
2622	35798	100680
2623	35809	100660
2624	35822	100645
2625	35835	100629
2626	35849	100615
2627	35869	100619
2628	35891	100629
2629	35917	100652
2630	35940	100663
2631	35964	100677
2632	35985	100686
2633	36011	100707
2634	36029	100704
2635	36041	100685
2636	36053	100667
2637	36066	100653
2638	36080	100640
2639	36092	100620
2640	36106	100608
2641	36130	100623
2642	36153	100635
2643	36177	100650
2644	36202	100669
2645	36224	100677
2646	36249	100697
2647	36270	100703
2648	36285	100691
2649	36298	100678
2650	36313	100667
2651	36327	100652
2652	36338	100633
2653	36352	100619
2654	36375	100633
2655	36397	100640
2656	36422	100658
2657	36445	100671
2658	36468	100681
2659	36490	100691
2660	36513	100705
2661	36528	100692
2662	36541	100678
2663	36553	100658
2664	36565	100639
2665	36578	100625
2666	36595	100619
2667	36609	100606
2668	36623	100593
2669	36639	100586
2670	36652	100571
2671	36664	100552
2672	36677	100538
2673	36693	100530
2674	36714	100536
2675	36740	100555
2676	36761	100561
2677	36782	100566
2678	36807	100585
2679	36830	100596
2680	36855	100615
2681	36871	100605
2682	36884	100589
2683	36895	100570
2684	36909	100556
2685	36922	100540
2686	36936	100528
2687	36947	100506
2688	36962	100494
2689	36975	100480
2690	36988	100465
2691	37001	100449
2692	37012	100426
2693	37026	100414
2694	37043	100409
2695	37068	100427
2696	37089	100430
2697	37111	100439
2698	37135	100453
2699	37157	100461
2700	37184	100484
2701	37205	100489
2702	37219	100477
2703	37231	100458
2704	37242	100437
2705	37255	100421
2706	37270	100410
2707	37283	100396
2708	37297	100383
2709	37309	100362
2710	37324	100353
2711	37337	100338
2712	37351	100323
2713	37365	100310
2714	37383	100309
2715	37407	100323
2716	37434	100343
2717	37456	100353
2718	37484	100376
2719	37505	100382
2720	37531	100400
2721	37547	100393
2722	37558	100372
2723	37571	100356
2724	37584	100340
2725	37598	100326
2726	37611	100312
2727	37625	100296
2728	37637	100280
2729	37651	100266
2730	37664	100251
2731	37677	100234
2732	37689	100215
2733	37703	100203
2734	37717	100188
2735	37730	100173
2736	37742	100154
2737	37755	100138
2738	37769	100124
2739	37782	100110
2740	37799	100104
2741	37821	100112
2742	37848	100133
2743	37870	100140
2744	37896	100159
2745	37919	100169
2746	37943	100183
2747	37962	100183
2748	37976	100170
2749	37988	100151
2750	38002	100137
2751	38015	100122
2752	38028	100106
2753	38042	100093
2754	38053	100070
2755	38066	100055
2756	38081	100044
2757	38094	100030
2758	38109	100019
2759	38123	100004
2760	38134	99983
2761	38146	99965
2762	38161	99953
2763	38174	99938
2764	38186	99920
2765	38201	99908
2766	38217	99900
2767	38242	99917
2768	38263	99923
2769	38284	99927
2770	38311	99946
2771	38331	99948
2772	38357	99967
2773	38378	99971
2774	38393	99960
2775	38409	99952
2776	38423	99938
2777	38434	99918
2778	38447	99901
2779	38460	99886
2780	38473	99870
2781	38486	99854
2782	38498	99835
2783	38511	99820
2784	38524	99803
2785	38537	99788
2786	38549	99769
2787	38562	99753
2788	38577	99742
2789	38591	99728
2790	38604	99712
2791	38614	99690
2792	38628	99675
2793	38641	99660
2794	38654	99645
2795	38667	99628
2796	38678	99607
2797	38691	99590
2798	38704	99575
2799	38727	99583
2800	38747	99587
2801	38771	99598
2802	38795	99611
2803	38821	99628
2804	38842	99633
2805	38868	99649
2806	38879	99628
2807	38894	99618
2808	38908	99605
2809	38921	99589
2810	38934	99573
2811	38946	99553
2812	38959	99537
2813	38971	99519
2814	38984	99505
2815	38996	99485
2816	39010	99471
2817	39023	99455
2818	39037	99443
2819	39050	99426
2820	39061	99405
2821	39075	99391
2822	39088	99376
2823	39102	99363
2824	39115	99346
2825	39125	99323
2826	39139	99308
2827	39152	99294
2828	39166	99279
2829	39176	99256
2830	39190	99243
2831	39207	99235
2832	39230	99247
2833	39252	99252
2834	39275	99261
2835	39298	99272
2836	39323	99285
2837	39349	99301
2838	39370	99307
2839	39388	99302
2840	39401	99287
2841	39416	99275
2842	39430	99261
2843	39440	99238
2844	39453	99222
2845	39466	99206
2846	39480	99192
2847	39492	99174
2848	39503	99154
2849	39518	99141
2850	39531	99126
2851	39543	99109
2852	39554	99087
2853	39568	99073
2854	39581	99056
2855	39594	99040
2856	39606	99022
2857	39619	99006
2858	39632	98990
2859	39645	98974
2860	39656	98953
2861	39669	98937
2862	39683	98924
2863	39696	98909
2864	39710	98894
2865	39720	98870
2866	39733	98856
2867	39747	98842
2868	39761	98827
2869	39775	98815
2870	39786	98793
2871	39800	98780
2872	39825	98793
2873	39848	98801
2874	39869	98807
2875	39895	98822
2876	39926	98851
2877	39949	98859
2878	39973	98870
2879	39983	98847
2880	39996	98832
2881	40011	98821
2882	40026	98808
2883	40039	98793
2884	40049	98770
2885	40061	98752
2886	40074	98735
2887	40088	98721
2888	40101	98706
2889	40113	98686
2890	40126	98672
2891	40141	98659
2892	40153	98641
2893	40166	98624
2894	40178	98606
2895	40192	98593
2896	40205	98578
2897	40219	98564
2898	40231	98544
2899	40242	98523
2900	40256	98511
2901	40269	98496
2902	40285	98487
2903	40298	98470
2904	40309	98448
2905	40322	98433
2906	40335	98418
2907	40349	98403
2908	40359	98380
2909	40373	98367
2910	40398	98381
2911	40421	98387
2912	40446	98401
2913	40471	98414
2914	40494	98423
2915	40519	98435
2916	40539	98437
2917	40553	98424
2918	40568	98412
2919	40581	98395
2920	40594	98380
2921	40605	98360
2922	40618	98343
2923	40632	98329
2924	40646	98316
2925	40657	98295
2926	40671	98280
2927	40683	98263
2928	40696	98247
2929	40709	98230
2930	40721	98213
2931	40735	98197
2932	40747	98179
2933	40762	98168
2934	40773	98148
2935	40787	98134
2936	40801	98120
2937	40814	98105
2938	40829	98093
2939	40843	98080
2940	40854	98058
2941	40868	98044
2942	40882	98031
2943	40895	98015
2944	40908	98000
2945	40919	97978
2946	40931	97960
2947	40944	97944
2948	40958	97931
2949	40969	97910
2950	40983	97895
2951	40996	97880
2952	41009	97864
2953	41022	97847
2954	41034	97831
2955	41048	97816
2956	41063	97805
2957	41076	97790
2958	41090	97775
2959	41100	97753
2960	41113	97737
2961	41127	97723
2962	41141	97710
2963	41153	97691
2964	41164	97671
2965	41180	97662
2966	41193	97644
2967	41207	97632
2968	41222	97620
2969	41234	97601
2970	41248	97587
2971	41260	97570
2972	41273	97555
2973	41288	97542
2974	41299	97522
2975	41313	97507
2976	41327	97494
2977	41340	97480
2978	41351	97459
2979	41363	97441
2980	41378	97428
2981	41391	97412
2982	41405	97399
2983	41421	97389
2984	41436	97378
2985	41446	97356
2986	41459	97341
2987	41473	97327
2988	41487	97312
2989	41499	97294
2990	41510	97274
2991	41523	97258
2992	41538	97246
2993	41552	97234
2994	41566	97219
2995	41578	97200
2996	41591	97186
2997	41605	97171
2998	41619	97157
2999	41631	97140
3000	41644	97124
3001	41657	97109
3002	41672	97096
3003	41686	97082
3004	41700	97069
3005	41710	97047
3006	41724	97032
3007	41738	97018
3008	41751	97004
3009	41765	96990
3010	41776	96969
3011	41789	96952
3012	41802	96937
3013	41816	96923
3014	41829	96909
3015	41842	96892
3016	41857	96881
3017	41880	96889
3018	41892	96869
3019	41906	96857
3020	41920	96844
3021	41935	96830
3022	41948	96816
3023	41958	96794
3024	41971	96776
3025	41984	96762
3026	41999	96750
3027	42013	96735
3028	42023	96714
3029	42036	96697
3030	42049	96682
3031	42063	96667
3032	42077	96654
3033	42088	96634
3034	42102	96620
3035	42116	96606
3036	42128	96589
3037	42143	96577
3038	42157	96564
3039	42170	96547
3040	42186	96538
3041	42200	96524
3042	42214	96511
3043	42227	96496
3044	42237	96473
3045	42251	96459
3046	42265	96447
3047	42278	96431
3048	42291	96414
3049	42302	96394
3050	42315	96379
3051	42328	96362
3052	42342	96349
3053	42354	96331
3054	42366	96313
3055	42380	96299
3056	42392	96281
3057	42406	96266
3058	42417	96248
3059	42431	96233
3060	42445	96219
3061	42459	96206
3062	42472	96191
3063	42483	96169
3064	42496	96155
3065	42510	96140
3066	42524	96127
3067	42537	96112
3068	42550	96094
3069	42563	96080
3070	42576	96064
3071	42590	96050
3072	42604	96036
3073	42616	96017
3074	42629	96003
3075	42643	95989
3076	42656	95972
3077	42670	95960
3078	42682	95942
3079	42696	95928
3080	42710	95914
3081	42723	95898
3082	42737	95885
3083	42751	95871
3084	42766	95860
3085	42777	95840
3086	42789	95823
3087	42804	95812
3088	42818	95796
3089	42832	95783
3090	42843	95764
3091	42857	95750
3092	42871	95735
3093	42884	95720
3094	42896	95703
3095	42908	95684
3096	42924	95675
3097	42940	95665
3098	42953	95651
3099	42967	95636
3100	42981	95622
3101	42991	95601
3102	43005	95586
3103	43020	95575
3104	43033	95560
3105	43048	95548
3106	43061	95533
3107	43072	95512
3108	43085	95497
3109	43099	95484
3110	43113	95469
3111	43125	95451
3112	43138	95435
3113	43151	95421
3114	43163	95404
3115	43178	95391
3116	43190	95373
3117	43203	95358
3118	43217	95344
3119	43231	95331
3120	43245	95317
3121	43260	95306
3122	43270	95284
3123	43285	95271
3124	43299	95258
3125	43312	95244
3126	43324	95224
3127	43335	95205
3128	43349	95191
3129	43363	95177
3130	43378	95167
3131	43392	95154
3132	43404	95135
3133	43418	95122
3134	43432	95107
3135	43444	95089
3136	43457	95074
3137	43468	95054
3138	43482	95041
3139	43495	95025
3140	43509	95012
3141	43520	94991
3142	43532	94974
3143	43547	94962
3144	43560	94947
3145	43575	94935
3146	43593	94930
3147	43611	94925
3148	43629	94920
3149	43647	94915
3150	43665	94910
3151	43682	94903
3152	43707	94914
3153	43729	94917
3154	43746	94910
3155	43759	94894
3156	43773	94881
3157	43787	94867
3158	43797	94845
3159	43811	94832
3160	43824	94816
3161	43837	94801
3162	43855	94796
3163	43869	94781
3164	43880	94762
3165	43894	94748
3166	43907	94732
3167	43919	94716
3168	43934	94702
3169	43945	94683
3170	43958	94669
3171	43972	94654
3172	43984	94636
3173	43995	94617
3174	44009	94604
3175	44025	94592
3176	44038	94579
3177	44052	94565
3178	44066	94550
3179	44076	94528
3180	44090	94516
3181	44104	94500
3182	44117	94485
3183	44131	94472
3184	44144	94455
3185	44160	94448
3186	44174	94434
3187	44188	94421
3188	44202	94405
3189	44215	94390
3190	44226	94371
3191	44241	94359
3192	44256	94347
3193	44270	94333
3194	44283	94319
3195	44295	94300
3196	44307	94282
3197	44321	94270
3198	44334	94254
3199	44348	94240
3200	44362	94227
3201	44373	94207
3202	44387	94193
3203	44400	94178
3204	44414	94165
3205	44427	94147
3206	44439	94130
3207	44454	94119
3208	44469	94107
3209	44481	94091
3210	44495	94076
3211	44506	94057
3212	44520	94044
3213	44535	94030
3214	44548	94016
3215	44562	94001
3216	44572	93980
3217	44586	93966
